src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-1112,dkms-1082,dkms-1112->dkms-1082,121,17994,,2026-05-19T07:03:41.171468,,,3011.430156238003,,False,21.762417389706343,75.1,76.0
dkms-1112,dkms-1085,dkms-1112->dkms-1085,121,12869,,2026-05-19T07:03:36.171107,,,2574.991003160031,,False,25.450962709995554,25.6,9.2
dkms-1112,dkms-1088,dkms-1112->dkms-1088,121,12260,,2026-05-19T07:03:36.171113,,,3011.430156238003,,False,21.762417389706343,16.8,17.0
dkms-1112,dkms-1091,dkms-1112->dkms-1091,121,25793,,2026-05-19T07:03:36.171123,,,1343.6146732169975,,False,48.775888881213305,52.3,41.0
dkms-1112,dkms-1094,dkms-1112->dkms-1094,121,24946,,2026-05-19T07:03:36.171127,,,1217.0253688326943,,False,53.84932942101168,28.5,10.8
dkms-1112,dkms-1097,dkms-1112->dkms-1097,121,21090,,2026-05-19T07:03:36.171131,,,1217.0253688326943,,False,53.84932942101168,16.6,6.2
dkms-1112,dkms-1100,dkms-1112->dkms-1100,121,22808,,2026-05-19T07:03:41.171526,,,1217.0253688326943,,False,53.84932942101168,23.0,23.0
dkms-1112,dkms-1103,dkms-1112->dkms-1103,121,17726,,2026-05-19T07:03:36.171166,,,3011.430156238003,,False,21.762417389706343,74.9,74.4
dkms-1112,dkms-1106,dkms-1112->dkms-1106,121,14124,,2026-05-19T07:03:36.171171,,,3011.430156238003,,False,21.762417389706343,25.5,25.8
dkms-1112,dkms-1109,dkms-1112->dkms-1109,121,15412,,2026-05-19T07:03:36.171177,,,3011.430156238003,,False,21.762417389706343,25.1,25.4
dkms-1112,dkms-1115,dkms-1112->dkms-1115,121,33152,,2026-05-19T07:03:36.171183,,,712.8978187819896,,False,91.92902302881289,84.0,93.8
dkms-1112,dkms-1118,dkms-1112->dkms-1118,121,25743,,2026-05-19T07:03:36.171322,,,1343.6146732169975,,False,48.775888881213305,52.3,41.0
dkms-1112,dkms-1121,dkms-1112->dkms-1121,121,26547,,2026-05-19T07:03:36.171336,,,712.8978187819896,,False,91.92902302881289,52.3,52.4
dkms-1112,dkms-1124,dkms-1112->dkms-1124,121,62337,62337,2026-05-19T07:03:36.171342,2026-05-19T07:09:21.171055,344.999713,179.61518812476714,1.9207713813174352,True,364.8689216330433,0.0,0.0
dkms-1112,dkms-1127,dkms-1112->dkms-1127,121,13494,,2026-05-19T07:03:36.171359,,,2574.991003160031,,False,25.450962709995554,25.5,12.6
dkms-1112,dkms-1130,dkms-1112->dkms-1130,121,22742,,2026-05-19T07:03:36.171365,,,1217.0253688326943,,False,53.84932942101168,23.0,23.0
dkms-1112,dkms-1133,dkms-1112->dkms-1133,121,26299,,2026-05-19T07:03:36.171370,,,1217.0253688326943,,False,53.84932942101168,31.7,32.0
dkms-1112,dkms-1136,dkms-1112->dkms-1136,121,14817,,2026-05-19T07:03:36.171375,,,3011.430156238003,,False,21.762417389706343,25.3,25.6
dkms-1112,dkms-1139,dkms-1112->dkms-1139,121,27357,,2026-05-19T07:03:36.171381,,,712.8978187819896,,False,91.92902302881289,40.5,40.8
dkms-1115,dkms-1082,dkms-1115->dkms-1082,121,14805,,2026-05-19T07:03:37.768471,,,3011.430156238003,,False,21.762417389706343,25.5,25.6
dkms-1115,dkms-1085,dkms-1115->dkms-1085,121,18157,,2026-05-19T07:03:37.768504,,,2574.991003160031,,False,25.450962709995554,79.8,39.8
dkms-1115,dkms-1088,dkms-1115->dkms-1088,121,15938,,2026-05-19T07:05:57.767898,,,3011.430156238003,,False,21.762417389706343,29.9,29.2
dkms-1115,dkms-1091,dkms-1115->dkms-1091,121,26135,,2026-05-19T07:03:37.768519,,,1343.6146732169975,,False,48.775888881213305,51.1,38.8
dkms-1115,dkms-1094,dkms-1115->dkms-1094,121,23277,,2026-05-19T07:03:37.768523,,,2574.991003160031,,False,25.450962709995554,18.0,8.6
dkms-1115,dkms-1097,dkms-1115->dkms-1097,121,17327,,2026-05-19T07:03:37.768527,,,2574.991003160031,,False,25.450962709995554,57.9,29.2
dkms-1115,dkms-1100,dkms-1115->dkms-1100,121,22506,,2026-05-19T07:03:37.768532,,,1689.1578305940625,,False,38.79803225785689,24.3,16.6
dkms-1115,dkms-1103,dkms-1115->dkms-1103,121,14811,,2026-05-19T07:03:37.768537,,,3011.430156238003,,False,21.762417389706343,25.5,25.0
dkms-1115,dkms-1106,dkms-1115->dkms-1106,121,14181,,2026-05-19T07:03:37.768541,,,3011.430156238003,,False,21.762417389706343,25.7,25.8
dkms-1115,dkms-1109,dkms-1115->dkms-1109,121,16373,,2026-05-19T07:03:37.768545,,,3011.430156238003,,False,21.762417389706343,29.9,30.0
